date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:30:54	2790/2790	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Jun%202018%2005:00:56%20GMT	https://bullbull.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fsme-ipos%2Fnakoda-group-of-industries-ipo-review%2F&format=xml	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-json/oembed/1.0/embedd624	(from https://bullbull.in/sme-ipos/nakoda-group-of-industries-ipo-review/)
10:30:54	75535/75535	---M--	200	added ('OK')	image/jpeg	etag:%221270f-56cafeebd1900%22	https://bullbull.in/wp-content/uploads/2018/05/nakodas-2.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/nakodas-2.jpg	(from https://bullbull.in/sme-ipos/nakoda-group-of-industries-ipo-review/)
10:30:54	57713/57713	---M--	200	added ('OK')	image/jpeg	etag:%22e171-56cb08f5f88c0%22	https://bullbull.in/wp-content/uploads/2018/05/nakodas-3.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/nakodas-3.jpg	(from https://bullbull.in/sme-ipos/nakoda-group-of-industries-ipo-review/)
10:30:55	65135/65135	---M--	200	added ('OK')	image/jpeg	etag:%22fe6f-56cb0a96ba000%22	https://bullbull.in/wp-content/uploads/2018/05/nakodas-4.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/nakodas-4.jpg	(from https://bullbull.in/sme-ipos/nakoda-group-of-industries-ipo-review/)
10:30:56	2452/2452	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Jun%202018%2005:00:58%20GMT	https://bullbull.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fmarket-iq%2Fprofit-rollover-data%2F	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-json/oembed/1.0/embedb5c0.json	(from https://bullbull.in/market-iq/profit-rollover-data/)
10:30:56	11086/11086	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/how-to-track-momentum-in-stock-markets/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/how-to-track-momentum-in-stock-markets/feed/index.html	(from https://bullbull.in/tag/how-to-track-momentum-in-stock-markets/)
10:30:56	11068/11068	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/how-to-predict-share-price-trend/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/how-to-predict-share-price-trend/feed/index.html	(from https://bullbull.in/tag/how-to-predict-share-price-trend/)
10:30:56	11074/11074	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/how-to-predict-stock-market-trends/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/how-to-predict-stock-market-trends/feed/index.html	(from https://bullbull.in/tag/how-to-predict-stock-market-trends/)
10:30:57	1786/1786	---MC-	200	added ('OK')	application/rss+xml	etag:%22661f1f7e07dd7db1dc11c1b157623179%22	https://bullbull.in/market-iq/profit-rollover-data/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/market-iq/profit-rollover-data/feed/index.html	(from https://bullbull.in/market-iq/profit-rollover-data/)
10:30:58	2754/2754	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Jun%202018%2005:00:59%20GMT	https://bullbull.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fmarket-iq%2Fprofit-rollover-data%2F&format=xml	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-json/oembed/1.0/embedf0e1	(from https://bullbull.in/market-iq/profit-rollover-data/)
10:30:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jun%202018%2005:01:00%20GMT	https://bullbull.in/?p=480	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/index77b5.html	(from https://bullbull.in/market-iq/profit-rollover-data/)
10:30:58	69490/69490	---M--	200	added ('OK')	image/jpeg	etag:%2210f72-55584ff1280c0%22	https://bullbull.in/wp-content/uploads/2017/07/currency-1843349_640.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2017/07/currency-1843349_640.jpg	(from https://bullbull.in/market-iq/profit-rollover-data/)
10:30:59	2439/2439	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Jun%202018%2005:01:01%20GMT	https://bullbull.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fsme-ipos%2Fshree-vasu-logistics-review%2F	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-json/oembed/1.0/embed4a11.json	(from https://bullbull.in/sme-ipos/shree-vasu-logistics-review/)
10:31:00	21279/21279	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:01:01%20GMT	https://bullbull.in/tag/profit-from-f-o-data/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/profit-from-f-o-data/index.html	(from https://bullbull.in/market-iq/profit-rollover-data/)
10:31:00	21294/21294	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:01:01%20GMT	https://bullbull.in/tag/profit-from-rollover-data/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/profit-from-rollover-data/index.html	(from https://bullbull.in/market-iq/profit-rollover-data/)
10:31:00	948/948	---MC-	200	added ('OK')	application/rss+xml	etag:%22661f1f7e07dd7db1dc11c1b157623179%22	https://bullbull.in/sme-ipos/shree-vasu-logistics-review/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/sme-ipos/shree-vasu-logistics-review/feed/index.html	(from https://bullbull.in/sme-ipos/shree-vasu-logistics-review/)
10:31:01	2741/2741	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Jun%202018%2005:01:03%20GMT	https://bullbull.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fsme-ipos%2Fshree-vasu-logistics-review%2F&format=xml	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-json/oembed/1.0/embed56b9	(from https://bullbull.in/sme-ipos/shree-vasu-logistics-review/)
10:31:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jun%202018%2005:01:03%20GMT	https://bullbull.in/?p=2351	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/index74d1.html	(from https://bullbull.in/sme-ipos/shree-vasu-logistics-review/)
10:31:01	37163/37163	---M--	200	added ('OK')	image/jpeg	etag:%22912b-56ca30fcb3d00%22	https://bullbull.in/wp-content/uploads/2018/05/shreevasu1.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/shreevasu1.jpg	(from https://bullbull.in/sme-ipos/shree-vasu-logistics-review/)
10:31:02	94984/94984	---M--	200	added ('OK')	image/jpeg	etag:%2217308-56ca4044aca80%22	https://bullbull.in/wp-content/uploads/2018/05/Shree-Vasu-3.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/Shree-Vasu-3.jpg	(from https://bullbull.in/sme-ipos/shree-vasu-logistics-review/)
10:31:02	89328/89328	---M--	200	added ('OK')	image/jpeg	etag:%2215cf0-56ca3d6d055c0%22	https://bullbull.in/wp-content/uploads/2018/05/Shree-Vasu-2.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/Shree-Vasu-2.jpg	(from https://bullbull.in/sme-ipos/shree-vasu-logistics-review/)
10:31:03	8405/8405	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/sonam-clock-ipo-avoid/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/sonam-clock-ipo-avoid/feed/index.html	(from https://bullbull.in/tag/sonam-clock-ipo-avoid/)
10:31:04	8847/8847	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/accuracy-shipping-ipo-avoid/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/accuracy-shipping-ipo-avoid/feed/index.html	(from https://bullbull.in/tag/accuracy-shipping-ipo-avoid/)
10:31:04	8096/8096	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/waa-solar-avoid/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/waa-solar-avoid/feed/index.html	(from https://bullbull.in/tag/waa-solar-avoid/)
10:31:04	8801/8801	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/shree-oswal-seeds-and-chemicals-ipo/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/shree-oswal-seeds-and-chemicals-ipo/feed/index.html	(from https://bullbull.in/tag/shree-oswal-seeds-and-chemicals-ipo/)
10:31:04	8786/8786	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/shree-oswal-seeds-public-issue/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/shree-oswal-seeds-public-issue/feed/index.html	(from https://bullbull.in/tag/shree-oswal-seeds-public-issue/)
10:31:05	6451/6451	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/palm-jewels-ipo-avoid/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/palm-jewels-ipo-avoid/feed/index.html	(from https://bullbull.in/tag/palm-jewels-ipo-avoid/)
10:31:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jun%202018%2005:01:07%20GMT	https://bullbull.in/?p=2215	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/indexfb4d.html	(from https://bullbull.in/sme-ipos/innovators-facade-systems-ipo-review/)
10:31:06	6884/6884	---MC-	200	added ('OK')	application/rss+xml	etag:%22661f1f7e07dd7db1dc11c1b157623179%22	https://bullbull.in/sme-ipos/innovators-facade-systems-ipo-review/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/sme-ipos/innovators-facade-systems-ipo-review/feed/index.html	(from https://bullbull.in/sme-ipos/innovators-facade-systems-ipo-review/)
10:31:06	2478/2478	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Jun%202018%2005:01:07%20GMT	https://bullbull.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fsme-ipos%2Finnovators-facade-systems-ipo-review%2F	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-json/oembed/1.0/embedbc47.json	(from https://bullbull.in/sme-ipos/innovators-facade-systems-ipo-review/)
10:31:07	2780/2780	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Jun%202018%2005:01:08%20GMT	https://bullbull.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fsme-ipos%2Finnovators-facade-systems-ipo-review%2F&format=xml	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-json/oembed/1.0/embedba07	(from https://bullbull.in/sme-ipos/innovators-facade-systems-ipo-review/)
10:31:07	22930/22930	---M--	200	added ('OK')	image/jpeg	etag:%225992-56b70b1ad7f40%22	https://bullbull.in/wp-content/uploads/2018/05/IFS2.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/IFS2.jpg	(from https://bullbull.in/sme-ipos/innovators-facade-systems-ipo-review/)
10:31:08	75743/75743	---M--	200	added ('OK')	image/jpeg	etag:%22127df-56b75d9cd2840%22	https://bullbull.in/wp-content/uploads/2018/05/IFS5.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/IFS5.jpg	(from https://bullbull.in/sme-ipos/innovators-facade-systems-ipo-review/)
10:31:08	33319/33319	---M--	200	added ('OK')	image/jpeg	etag:%228227-56b7133e9f380%22	https://bullbull.in/wp-content/uploads/2018/05/IFS3-1.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/IFS3-1.jpg	(from https://bullbull.in/sme-ipos/innovators-facade-systems-ipo-review/)
10:31:08	21491/21491	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:01:10%20GMT	https://bullbull.in/tag/innovators-facade-ipo-subscribe/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/innovators-facade-ipo-subscribe/index.html	(from https://bullbull.in/sme-ipos/innovators-facade-systems-ipo-review/)
10:31:08	111462/111462	---M--	200	added ('OK')	image/jpeg	etag:%221b366-56b6fff84fa00%22	https://bullbull.in/wp-content/uploads/2018/05/IFS1.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/IFS1.jpg	(from https://bullbull.in/sme-ipos/innovators-facade-systems-ipo-review/)
10:31:09	71399/71399	---M--	200	added ('OK')	image/jpeg	etag:%22116e7-56b75eb628000%22	https://bullbull.in/wp-content/uploads/2018/05/IFS6.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/IFS6.jpg	(from https://bullbull.in/sme-ipos/innovators-facade-systems-ipo-review/)
10:31:09	21536/21536	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:01:11%20GMT	https://bullbull.in/tag/innovators-facade-systems-ipo-review/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/innovators-facade-systems-ipo-review/index.html	(from https://bullbull.in/sme-ipos/innovators-facade-systems-ipo-review/)
10:31:10	37869/37869	---M--	200	added ('OK')	image/jpeg	etag:%2293ed-56b7145147b80%22	https://bullbull.in/wp-content/uploads/2018/05/IFS4.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/IFS4.jpg	(from https://bullbull.in/sme-ipos/innovators-facade-systems-ipo-review/)
10:31:10	131355/131355	---M--	200	added ('OK')	image/jpeg	etag:%222011b-56b76c771f300%22	https://bullbull.in/wp-content/uploads/2018/05/ifS8.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/ifS8.jpg	(from https://bullbull.in/sme-ipos/innovators-facade-systems-ipo-review/)
10:31:10	125001/125001	---M--	200	added ('OK')	image/jpeg	etag:%221e849-56b7600d7aa00%22	https://bullbull.in/wp-content/uploads/2018/05/ifs7.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/ifs7.jpg	(from https://bullbull.in/sme-ipos/innovators-facade-systems-ipo-review/)
10:31:10	2414/2414	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Jun%202018%2005:01:12%20GMT	https://bullbull.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fsme-ipos%2Fsirca-paints-ipo-review%2F	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-json/oembed/1.0/embedbe8c.json	(from https://bullbull.in/sme-ipos/sirca-paints-ipo-review/)
10:31:11	7554/7554	---MC-	200	added ('OK')	application/rss+xml	etag:%22661f1f7e07dd7db1dc11c1b157623179%22	https://bullbull.in/sme-ipos/sirca-paints-ipo-review/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/sme-ipos/sirca-paints-ipo-review/feed/index.html	(from https://bullbull.in/sme-ipos/sirca-paints-ipo-review/)
10:31:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jun%202018%2005:01:13%20GMT	https://bullbull.in/?p=2204	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/indexea2e.html	(from https://bullbull.in/sme-ipos/sirca-paints-ipo-review/)
10:31:11	2716/2716	---MC-	200	added ('OK')	text/xml	date:Wed,%2013%20Jun%202018%2005:01:13%20GMT	https://bullbull.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fsme-ipos%2Fsirca-paints-ipo-review%2F&format=xml	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-json/oembed/1.0/embedd513	(from https://bullbull.in/sme-ipos/sirca-paints-ipo-review/)
10:31:12	23150/23150	---M--	200	added ('OK')	image/jpeg	etag:%225a6e-56b6330126700%22	https://bullbull.in/wp-content/uploads/2018/05/sirca.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2018/05/sirca.jpg	(from https://bullbull.in/sme-ipos/sirca-paints-ipo-review/)
10:31:13	32562/32562	---M--	200	added ('OK')	image/jpeg	etag:%227f32-551379156f6c0%22	https://bullbull.in/wp-content/uploads/2017/06/Rakesh-Rekha-Jhunjunwala.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2017/06/Rakesh-Rekha-Jhunjunwala.jpg	(from https://bullbull.in/author/sunil-tinani/page/19/)
10:31:13	21046/21046	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:01:14%20GMT	https://bullbull.in/tag/bse-sme-ipos/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/bse-sme-ipos/index.html	(from https://bullbull.in/sme-ipos/sirca-paints-ipo-review/)
10:31:13	21073/21073	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:01:14%20GMT	https://bullbull.in/tag/nse-emerge-ipos/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/nse-emerge-ipos/index.html	(from https://bullbull.in/sme-ipos/sirca-paints-ipo-review/)
10:31:13	21082/21082	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:01:15%20GMT	https://bullbull.in/tag/sirca-paints-ipo/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/sirca-paints-ipo/index.html	(from https://bullbull.in/sme-ipos/sirca-paints-ipo-review/)
10:31:14	36540/36540	---M--	200	added ('OK')	image/jpeg	etag:%228ebc-550f6141a5440%22	https://bullbull.in/wp-content/uploads/2017/05/Porinju-Veliyath.jpg	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-content/uploads/2017/05/Porinju-Veliyath.jpg	(from https://bullbull.in/author/sunil-tinani/page/19/)
10:31:14	38617/38617	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:01:16%20GMT	https://bullbull.in/author/sunil-tinani/page/3/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/author/sunil-tinani/page/3/index.html	(from https://bullbull.in/author/sunil-tinani/page/2/)
10:31:15	39902/39902	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:01:16%20GMT	https://bullbull.in/author/sunil-tinani/page/18/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/author/sunil-tinani/page/18/index.html	(from https://bullbull.in/author/sunil-tinani/page/19/)
10:31:15	32469/32469	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jun%202018%2005:01:17%20GMT	https://bullbull.in/category/uncategorized/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/category/uncategorized/index.html	(from https://bullbull.in/author/sunil-tinani/page/19/)
10:31:16	12242/12242	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/how-to-trade-nse-charts/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/how-to-trade-nse-charts/feed/index.html	(from https://bullbull.in/tag/how-to-trade-nse-charts/)
10:31:17	12245/12245	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/nse-trading-charts-setup/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/nse-trading-charts-setup/feed/index.html	(from https://bullbull.in/tag/nse-trading-charts-setup/)
10:31:17	16169/16169	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/oi-data-analysis/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/oi-data-analysis/feed/index.html	(from https://bullbull.in/tag/oi-data-analysis/)
10:31:18	16154/16154	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/swing-trade/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/swing-trade/feed/index.html	(from https://bullbull.in/tag/swing-trade/)
10:31:18	16178/16178	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/swing-trading-guide/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/swing-trading-guide/feed/index.html	(from https://bullbull.in/tag/swing-trading-guide/)
10:31:19	9646/9646	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/options-strategy-for-volatile-stocks/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/options-strategy-for-volatile-stocks/feed/index.html	(from https://bullbull.in/tag/options-strategy-for-volatile-stocks/)
10:31:19	9601/9601	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/options-trading-guide/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/options-trading-guide/feed/index.html	(from https://bullbull.in/tag/options-trading-guide/)
10:31:19	15180/15180	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/annual-report-multibaggers/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/annual-report-multibaggers/feed/index.html	(from https://bullbull.in/tag/annual-report-multibaggers/)
10:31:19	15186/15186	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/how-to-analyze-annual-report/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/how-to-analyze-annual-report/feed/index.html	(from https://bullbull.in/tag/how-to-analyze-annual-report/)
10:31:21	2687/2687	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Jun%202018%2005:01:22%20GMT	https://bullbull.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbullbull.in%2Fmarket-iq%2Fthe-2-2-2-stock-market-trading-strategy-can-help-you-maximize-gains-and-minimize-losses-influential-brokers-follow-it%2F	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/wp-json/oembed/1.0/embed29f4.json	(from https://bullbull.in/market-iq/the-2-2-2-stock-market-trading-strategy-can-help-you-maximize-gains-and-minimize-losses-influential-brokers-follow-it/)
10:31:21	15177/15177	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebfd0d8a889d2b151c63e82dbe8fbef%22	https://bullbull.in/tag/how-to-read-annual-report/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/tag/how-to-read-annual-report/feed/index.html	(from https://bullbull.in/tag/how-to-read-annual-report/)
10:31:21	3658/3658	---MC-	200	added ('OK')	application/rss+xml	etag:%22661f1f7e07dd7db1dc11c1b157623179%22	https://bullbull.in/market-iq/the-2-2-2-stock-market-trading-strategy-can-help-you-maximize-gains-and-minimize-losses-influential-brokers-follow-it/feed/	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/market-iq/the-2-2-2-stock-market-trading-strategy-can-help-you-maximize-gains-and-minimize-losses-influential-brokers-follow-it/feed/index.html	(from https://bullbull.in/market-iq/the-2-2-2-stock-market-trading-strategy-can-help-you-maximize-gains-and-minimize-losses-influential-brokers-follow-it/)
10:31:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jun%202018%2005:01:22%20GMT	https://bullbull.in/?p=784	C:/Users/Prachi%20Mishra/Desktop/RAKESH_ARCHIEVE/BULLBULL/bullbull.in/indexf9ae.html	(from https://bullbull.in/market-iq/the-2-2-2-stock-market-trading-strategy-can-help-you-maximize-gains-and-minimize-losses-influential-brokers-follow-it/)
